"죄종별","항목","단위","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"피보호자(피감호자)간음","여자검거인원[명]","명","-","-","","","","","","","","","","",
"피보호자(피감호자)간음","불상검거인원[명]","명","-","-","","","","","","","","","","",
"미성년자의제강간등","발생건수[건]","건","-","-","","","","","","","","","","",
"미성년자의제강간등","검거건수[건]","건","-","-","","","","","","","","","","",
"미성년자의제강간등","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"미성년자의제강간등","검거인원[명]","명","-","-","","","","","","","","","","",
"미성년자의제강간등","남자검거인원[명]","명","-","-","","","","","","","","","","",
"미성년자의제강간등","여자검거인원[명]","명","-","-","","","","","","","","","","",
"미성년자의제강간등","불상검거인원[명]","명","-","-","","","","","","","","","","",
"청소년에대한강간등","발생건수[건]","건","-","-","","","","","","","","","","",
"청소년에대한강간등","검거건수[건]","건","-","-","","","","","","","","","","",
"청소년에대한강간등","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"청소년에대한강간등","검거인원[명]","명","-","-","","","","","","","","","","",
"청소년에대한강간등","남자검거인원[명]","명","-","-","","","","","","","","","","",
"청소년에대한강간등","여자검거인원[명]","명","-","-","","","","","","","","","","",
"청소년에대한강간등","불상검거인원[명]","명","-","-","","","","","","","","","","",
"친족관계에의한강간","발생건수[건]","건","-","-","","","","","","","","","","",
"친족관계에의한강간","검거건수[건]","건","-","-","","","","","","","","","","",
"친족관계에의한강간","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"친족관계에의한강간","검거인원[명]","명","-","-","","","","","","","","","","",
"친족관계에의한강간","남자검거인원[명]","명","-","-","","","","","","","","","","",
"친족관계에의한강간","여자검거인원[명]","명","-","-","","","","","","","","","","",
"친족관계에의한강간","불상검거인원[명]","명","-","-","","","","","","","","","","",
"친족관계에의한강제추행","발생건수[건]","건","-","-","","","","","","","","","","",
"친족관계에의한강제추행","검거건수[건]","건","-","-","","","","","","","","","","",
"친족관계에의한강제추행","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"친족관계에의한강제추행","검거인원[명]","명","-","-","","","","","","","","","","",
"친족관계에의한강제추행","남자검거인원[명]","명","-","-","","","","","","","","","","",
"친족관계에의한강제추행","여자검거인원[명]","명","-","-","","","","","","","","","","",
"친족관계에의한강제추행","불상검거인원[명]","명","-","-","","","","","","","","","","",
"친족관계에의한준강간등","발생건수[건]","건","-","-","","","","","","","","","","",
"친족관계에의한준강간등","검거건수[건]","건","-","-","","","","","","","","","","",
"친족관계에의한준강간등","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"친족관계에의한준강간등","검거인원[명]","명","-","-","","","","","","","","","","",
"친족관계에의한준강간등","남자검거인원[명]","명","-","-","","","","","","","","","","",
"친족관계에의한준강간등","여자검거인원[명]","명","-","-","","","","","","","","","","",
"친족관계에의한준강간등","불상검거인원[명]","명","-","-","","","","","","","","","","",
"장애인에대한강간등","발생건수[건]","건","-","-","","","","","","","","","","",
"장애인에대한강간등","검거건수[건]","건","-","-","","","","","","","","","","",
"장애인에대한강간등","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"장애인에대한강간등","검거인원[명]","명","-","-","","","","","","","","","","",
"장애인에대한강간등","남자검거인원[명]","명","-","-","","","","","","","","","","",
"장애인에대한강간등","여자검거인원[명]","명","-","-","","","","","","","","","","",
"장애인에대한강간등","불상검거인원[명]","명","-","-","","","","","","","","","","",
"13세미만미성년자강간등","발생건수[건]","건","-","-","","","","","","","","","","",
"13세미만미성년자강간등","검거건수[건]","건","-","-","","","","","","","","","","",
"13세미만미성년자강간등","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"13세미만미성년자강간등","검거인원[명]","명","-","-","","","","","","","","","","",
"13세미만미성년자강간등","남자검거인원[명]","명","-","-","","","","","","","","","","",
"13세미만미성년자강간등","여자검거인원[명]","명","-","-","","","","","","","","","","",
"13세미만미성년자강간등","불상검거인원[명]","명","-","-","","","","","","","","","","",
"업무상위력등에의한추행","발생건수[건]","건","-","-","","","","","","","","","","",
"업무상위력등에의한추행","검거건수[건]","건","-","-","","","","","","","","","","",
"업무상위력등에의한추행","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"업무상위력등에의한추행","검거인원[명]","명","-","-","","","","","","","","","","",
"업무상위력등에의한추행","남자검거인원[명]","명","-","-","","","","","","","","","","",
"업무상위력등에의한추행","여자검거인원[명]","명","-","-","","","","","","","","","","",
"업무상위력등에의한추행","불상검거인원[명]","명","-","-","","","","","","","","","","",
"공중밀집장소에서의추행","발생건수[건]","건","-","-","","","","","","","","","","",
"공중밀집장소에서의추행","검거건수[건]","건","-","-","","","","","","","","","","",
"공중밀집장소에서의추행","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"공중밀집장소에서의추행","검거인원[명]","명","-","-","","","","","","","","","","",
"공중밀집장소에서의추행","남자검거인원[명]","명","-","-","","","","","","","","","","",
"공중밀집장소에서의추행","여자검거인원[명]","명","-","-","","","","","","","","","","",
"공중밀집장소에서의추행","불상검거인원[명]","명","-","-","","","","","","","","","","",
"주거침입강간등","발생건수[건]","건","-","-","","","","","","","","","","",
"주거침입강간등","검거건수[건]","건","-","-","","","","","","","","","","",
"주거침입강간등","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"주거침입강간등","검거인원[명]","명","-","-","","","","","","","","","","",
"주거침입강간등","남자검거인원[명]","명","-","-","","","","","","","","","","",
"주거침입강간등","여자검거인원[명]","명","-","-","","","","","","","","","","",
"주거침입강간등","불상검거인원[명]","명","-","-","","","","","","","","","","",
"특수절도강간등","발생건수[건]","건","-","-","","","","","","","","","","",
"특수절도강간등","검거건수[건]","건","-","-","","","","","","","","","","",
"특수절도강간등","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"특수절도강간등","검거인원[명]","명","-","-","","","","","","","","","","",
"특수절도강간등","남자검거인원[명]","명","-","-","","","","","","","","","","",
"특수절도강간등","여자검거인원[명]","명","-","-","","","","","","","","","","",
"특수절도강간등","불상검거인원[명]","명","-","-","","","","","","","","","","",
"특수강도강간등","발생건수[건]","건","-","-","","","","","","","","","","",
"특수강도강간등","검거건수[건]","건","-","-","","","","","","","","","","",
"특수강도강간등","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"특수강도강간등","검거인원[명]","명","-","-","","","","","","","","","","",
"특수강도강간등","남자검거인원[명]","명","-","-","","","","","","","","","","",
"특수강도강간등","여자검거인원[명]","명","-","-","","","","","","","","","","",
"특수강도강간등","불상검거인원[명]","명","-","-","","","","","","","","","","",
"특수강간","발생건수[건]","건","-","-","","","","","","","","","","",
"특수강간","검거건수[건]","건","-","-","","","","","","","","","","",
"특수강간","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"특수강간","검거인원[명]","명","-","-","","","","","","","","","","",
"특수강간","남자검거인원[명]","명","-","-","","","","","","","","","","",
"특수강간","여자검거인원[명]","명","-","-","","","","","","","","","","",
"특수강간","불상검거인원[명]","명","-","-","","","","","","","","","","",
"특수강제추행","발생건수[건]","건","-","-","","","","","","","","","","",
"특수강제추행","검거건수[건]","건","-","-","","","","","","","","","","",
"특수강제추행","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"특수강제추행","검거인원[명]","명","-","-","","","","","","","","","","",
"특수강제추행","남자검거인원[명]","명","-","-","","","","","","","","","","",
"특수강제추행","여자검거인원[명]","명","-","-","","","","","","","","","","",
"특수강제추행","불상검거인원[명]","명","-","-","","","","","","","","","","",
"특수준강제추행","발생건수[건]","건","-","-","","","","","","","","","","",
"특수준강제추행","검거건수[건]","건","-","-","","","","","","","","","","",
"특수준강제추행","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"특수준강제추행","검거인원[명]","명","-","-","","","","","","","","","","",
"특수준강제추행","남자검거인원[명]","명","-","-","","","","","","","","","","",
"특수준강제추행","여자검거인원[명]","명","-","-","","","","","","","","","","",
"특수준강제추행","불상검거인원[명]","명","-","-","","","","","","","","","","",
"성폭력범죄의처벌및피해자보호등에관한법률위반","발생건수[건]","건","-","-","","","","","","","","","","",
"성폭력범죄의처벌및피해자보호등에관한법률위반","검거건수[건]","건","-","-","","","","","","","","","","",
"성폭력범죄의처벌및피해자보호등에관한법률위반","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"성폭력범죄의처벌및피해자보호등에관한법률위반","검거인원[명]","명","-","-","","","","","","","","","","",
"성폭력범죄의처벌및피해자보호등에관한법률위반","남자검거인원[명]","명","-","-","","","","","","","","","","",
"성폭력범죄의처벌및피해자보호등에관한법률위반","여자검거인원[명]","명","-","-","","","","","","","","","","",
"성폭력범죄의처벌및피해자보호등에관한법률위반","불상검거인원[명]","명","-","-","","","","","","","","","","",
"업무상위력간음","발생건수[건]","건","-","-","","","","","","","","","","",
"업무상위력간음","검거건수[건]","건","-","-","","","","","","","","","","",
"업무상위력간음","발생건수 대비 검거건수[%]","%","-","","","","","","","","","","","",
"업무상위력간음","검거인원[명]","명","-","-","","","","","","","","","","",
"업무상위력간음","남자검거인원[명]","명","-","-","","","","","","","","","","",
"업무상위력간음","여자검거인원[명]","명","-","-","","","","","","","","","","",
"업무상위력간음","불상검거인원[명]","명","-","-","","","","","","","","","","",
